EUR/USD,20180801 00:00:00.148,1.1689,1.1689200000000002
EUR/USD,20180801 00:05:01.831,1.16897,1.16899
EUR/USD,20180801 00:10:03.971,1.16916,1.1692
EUR/USD,20180801 00:15:06.110,1.16898,1.16901
EUR/USD,20180801 00:20:07.813,1.16909,1.16911
EUR/USD,20180801 00:25:08.462,1.16913,1.16917
EUR/USD,20180801 00:30:11.713,1.1690399999999999,1.16905
EUR/USD,20180801 00:35:14.503,1.1691200000000002,1.16916
EUR/USD,20180801 00:40:15.429,1.16906,1.1691
EUR/USD,20180801 00:45:15.858,1.16895,1.16901
EUR/USD,20180801 00:50:18.985,1.16896,1.16901
EUR/USD,20180801 00:55:24.513,1.16895,1.1690200000000002
EUR/USD,20180801 01:00:24.658,1.16896,1.169
EUR/USD,20180801 01:05:24.723,1.16861,1.16865
EUR/USD,20180801 01:10:26.172,1.1687299999999998,1.1688100000000001
EUR/USD,20180801 01:15:30.740,1.1688,1.1688399999999999
EUR/USD,20180801 01:20:35.036,1.16856,1.1686
EUR/USD,20180801 01:25:36.544,1.16845,1.16852
EUR/USD,20180801 01:30:37.488,1.1684,1.16848
EUR/USD,20180801 01:35:38.702,1.1684,1.16845
EUR/USD,20180801 01:40:45.128,1.16855,1.16859
EUR/USD,20180801 01:45:45.224,1.16878,1.16882
EUR/USD,20180801 01:50:47.445,1.16864,1.16867
EUR/USD,20180801 01:55:48.163,1.1688100000000001,1.1688399999999999
EUR/USD,20180801 02:00:48.166,1.1689399999999999,1.16896
EUR/USD,20180801 02:05:50.498,1.1689200000000002,1.16896
EUR/USD,20180801 02:10:51.755,1.16872,1.16875
EUR/USD,20180801 02:15:53.156,1.16865,1.16869
EUR/USD,20180801 02:20:56.133,1.16834,1.16838
EUR/USD,20180801 02:25:57.977,1.16826,1.16829
EUR/USD,20180801 02:31:02.262,1.16851,1.16854
EUR/USD,20180801 02:36:02.431,1.1684299999999999,1.16848
EUR/USD,20180801 02:41:02.600,1.16841,1.1684299999999999
EUR/USD,20180801 02:46:04.325,1.1683299999999999,1.1683700000000001
EUR/USD,20180801 02:51:07.192,1.16845,1.16849
EUR/USD,20180801 02:56:09.225,1.16844,1.16846
EUR/USD,20180801 03:01:12.755,1.16855,1.16859
EUR/USD,20180801 03:06:15.231,1.16866,1.1687
EUR/USD,20180801 03:11:21.127,1.16866,1.1687
EUR/USD,20180801 03:16:22.663,1.16852,1.16855
EUR/USD,20180801 03:21:31.276,1.16849,1.16855
EUR/USD,20180801 03:26:32.539,1.16851,1.1685299999999998
EUR/USD,20180801 03:31:46.214,1.16832,1.16836
EUR/USD,20180801 03:36:47.210,1.16826,1.1683
EUR/USD,20180801 03:41:52.210,1.1683,1.16835
EUR/USD,20180801 03:47:00.105,1.16816,1.1682
EUR/USD,20180801 03:52:00.176,1.1681700000000002,1.1682
EUR/USD,20180801 03:57:05.479,1.16819,1.16821
EUR/USD,20180801 04:02:07.455,1.16816,1.1682
EUR/USD,20180801 04:07:13.205,1.16815,1.16819
EUR/USD,20180801 04:12:22.185,1.1682,1.16825
EUR/USD,20180801 04:17:28.128,1.16825,1.16831
EUR/USD,20180801 04:22:33.470,1.16801,1.16804
EUR/USD,20180801 04:27:33.827,1.16795,1.16796
EUR/USD,20180801 04:32:34.402,1.16775,1.1677799999999998
EUR/USD,20180801 04:37:37.105,1.1676600000000001,1.1676799999999998
EUR/USD,20180801 04:42:44.799,1.16769,1.1677
EUR/USD,20180801 04:47:50.047,1.16781,1.16785
EUR/USD,20180801 04:52:57.610,1.16771,1.16774
EUR/USD,20180801 04:57:58.762,1.16771,1.16774
EUR/USD,20180801 05:02:58.891,1.1678600000000001,1.1678899999999999
EUR/USD,20180801 05:08:00.850,1.16801,1.1680700000000002
EUR/USD,20180801 05:13:04.564,1.1678,1.16784
EUR/USD,20180801 05:18:07.240,1.16772,1.16777
EUR/USD,20180801 05:23:12.135,1.16805,1.16808
EUR/USD,20180801 05:28:12.787,1.16812,1.16816
EUR/USD,20180801 05:33:22.807,1.1678600000000001,1.16788
EUR/USD,20180801 05:38:27.079,1.16783,1.16788
EUR/USD,20180801 05:43:28.365,1.1679899999999999,1.16802
EUR/USD,20180801 05:48:36.925,1.16774,1.1677799999999998
EUR/USD,20180801 05:53:41.569,1.16775,1.1677799999999998
EUR/USD,20180801 05:58:42.487,1.16792,1.16796
EUR/USD,20180801 06:03:43.396,1.1680700000000002,1.1681
EUR/USD,20180801 06:08:44.279,1.16782,1.1678600000000001
EUR/USD,20180801 06:13:44.912,1.1677899999999999,1.16783
EUR/USD,20180801 06:18:45.813,1.1677899999999999,1.16782
EUR/USD,20180801 06:23:46.822,1.16806,1.16812
EUR/USD,20180801 06:28:47.186,1.16767,1.16772
EUR/USD,20180801 06:33:50.756,1.16784,1.16787
EUR/USD,20180801 06:38:50.791,1.1676799999999998,1.1677
EUR/USD,20180801 06:43:50.800,1.1676600000000001,1.1676799999999998
EUR/USD,20180801 06:48:51.626,1.1680700000000002,1.1681
EUR/USD,20180801 06:53:54.744,1.16841,1.16844
EUR/USD,20180801 06:58:56.081,1.1681700000000002,1.1682
EUR/USD,20180801 07:03:57.832,1.16812,1.16812
EUR/USD,20180801 07:09:00.253,1.16811,1.16814
EUR/USD,20180801 07:14:00.539,1.16867,1.16869
EUR/USD,20180801 07:19:00.744,1.1689,1.1689100000000001
EUR/USD,20180801 07:24:00.913,1.1690200000000002,1.1690399999999999
EUR/USD,20180801 07:29:00.970,1.16889,1.1689200000000002
EUR/USD,20180801 07:34:04.691,1.1689100000000001,1.1689399999999999
EUR/USD,20180801 07:39:04.701,1.16923,1.16927
EUR/USD,20180801 07:44:05.497,1.1692200000000001,1.16927
EUR/USD,20180801 07:49:12.366,1.16897,1.16901
EUR/USD,20180801 07:54:13.209,1.16885,1.1689
EUR/USD,20180801 07:59:14.152,1.16877,1.16882
EUR/USD,20180801 08:04:15.622,1.1686,1.1686299999999998
EUR/USD,20180801 08:09:18.025,1.16852,1.16855
EUR/USD,20180801 08:14:28.918,1.1686,1.16865
EUR/USD,20180801 08:19:29.643,1.1683299999999999,1.16836
EUR/USD,20180801 08:24:30.418,1.16831,1.16834
EUR/USD,20180801 08:29:30.545,1.16841,1.16846
EUR/USD,20180801 08:34:31.930,1.16896,1.169
EUR/USD,20180801 08:39:32.311,1.16874,1.16877
EUR/USD,20180801 08:44:35.867,1.16851,1.16854
EUR/USD,20180801 08:49:36.146,1.16831,1.1683299999999999
EUR/USD,20180801 08:54:40.254,1.16826,1.16829
EUR/USD,20180801 08:59:47.547,1.1682,1.16824
EUR/USD,20180801 09:04:48.262,1.16822,1.16825
EUR/USD,20180801 09:09:48.307,1.1682299999999999,1.16826
EUR/USD,20180801 09:14:49.236,1.16842,1.16845
EUR/USD,20180801 09:19:49.623,1.16851,1.16855
EUR/USD,20180801 09:24:49.868,1.16836,1.16839
EUR/USD,20180801 09:29:51.431,1.16828,1.1683299999999999
EUR/USD,20180801 09:34:53.040,1.16791,1.16795
EUR/USD,20180801 09:39:53.876,1.16787,1.1679
EUR/USD,20180801 09:44:54.289,1.16798,1.16801
EUR/USD,20180801 09:49:55.090,1.16796,1.16798
EUR/USD,20180801 09:54:56.065,1.1679700000000002,1.16801
EUR/USD,20180801 09:59:56.628,1.16825,1.16828
EUR/USD,20180801 10:04:57.598,1.16822,1.16826
EUR/USD,20180801 10:09:59.504,1.16836,1.1684
EUR/USD,20180801 10:15:00.488,1.16852,1.16854
